DATE,NASDAQCOM
1987-09-04,446.48
1987-09-07,.
1987-09-08,437.60
1987-09-09,439.19
1987-09-10,443.48
1987-09-11,446.17
1987-09-14,445.49
1987-09-15,441.94
1987-09-16,440.85
1987-09-17,440.75
1987-09-18,440.86
1987-09-21,436.01
1987-09-22,437.90
1987-09-23,440.70
1987-09-24,441.24
1987-09-25,441.88
1987-09-28,442.29
1987-09-29,441.86
1987-09-30,444.29
1987-10-01,448.45
1987-10-02,451.61
1987-10-05,453.63
1987-10-06,447.51
1987-10-07,444.64
1987-10-08,440.03
1987-10-09,438.43
1987-10-12,433.04
1987-10-13,434.81
1987-10-14,428.28
1987-10-15,422.51
1987-10-16,406.33
1987-10-19,360.21
1987-10-20,327.79
1987-10-21,351.86
1987-10-22,336.13
1987-10-23,328.45
1987-10-26,298.90
1987-10-27,296.34
1987-10-28,291.88
1987-10-29,307.05
1987-10-30,323.30
1987-11-02,328.33
1987-11-03,320.66
1987-11-04,320.13
1987-11-05,326.18
1987-11-06,326.39
1987-11-09,320.43
1987-11-10,315.19
1987-11-11,317.80
1987-11-12,324.00
1987-11-13,322.97
1987-11-16,322.37
1987-11-17,316.75
1987-11-18,318.22
1987-11-19,313.93
1987-11-20,312.49
1987-11-23,313.13
1987-11-24,316.68
1987-11-25,317.78
1987-11-26,.
1987-11-27,316.47
1987-11-30,305.16
1987-12-01,305.24
1987-12-02,305.22
1987-12-03,298.75
1987-12-04,292.92
1987-12-07,294.77
1987-12-08,297.96
1987-12-09,301.95
1987-12-10,300.81
1987-12-11,302.57
1987-12-14,309.36
1987-12-15,312.68
1987-12-16,319.25
1987-12-17,319.51
1987-12-18,326.91
1987-12-21,328.67
1987-12-22,327.30
1987-12-23,331.48
1987-12-24,333.19
1987-12-25,.
1987-12-28,325.60
1987-12-29,325.53
1987-12-30,329.70
1987-12-31,330.47
1988-01-01,.
1988-01-04,338.48
1988-01-05,344.07
1988-01-06,346.72
1988-01-07,349.66
1988-01-08,338.47
1988-01-11,336.20
1988-01-12,331.97
1988-01-13,332.68
1988-01-14,334.23
1988-01-15,340.14
1988-01-18,340.53
1988-01-19,340.36
1988-01-20,333.68
1988-01-21,334.25
1988-01-22,337.59
1988-01-25,340.51
1988-01-26,339.22
1988-01-27,339.80
1988-01-28,342.36
1988-01-29,344.66
1988-02-01,346.20
1988-02-02,347.19
1988-02-03,343.71
1988-02-04,344.66
1988-02-05,345.75
1988-02-08,344.52
1988-02-09,344.97
1988-02-10,349.32
1988-02-11,351.04
1988-02-12,353.27
1988-02-15,.
1988-02-16,354.74
1988-02-17,355.28
1988-02-18,355.63
1988-02-19,357.12
1988-02-22,359.98
1988-02-23,361.08
1988-02-24,363.14
1988-02-25,363.62
1988-02-26,363.40
1988-02-29,366.94
1988-03-01,367.32
1988-03-02,370.38
1988-03-03,372.01
1988-03-04,373.37
1988-03-07,374.54
1988-03-08,376.93
1988-03-09,380.28
1988-03-10,376.76
1988-03-11,375.48
1988-03-14,376.67
1988-03-15,376.57
1988-03-16,378.54
1988-03-17,380.70
1988-03-18,381.58
1988-03-21,378.57
1988-03-22,379.76
1988-03-23,380.09
1988-03-24,375.60
1988-03-25,372.54
1988-03-28,370.42
1988-03-29,372.96
1988-03-30,371.78
1988-03-31,374.64
1988-04-01,.
1988-04-04,371.89
1988-04-05,373.41
1988-04-06,377.74
1988-04-07,378.88
1988-04-08,381.83
1988-04-11,382.52
1988-04-12,383.38
1988-04-13,383.41
1988-04-14,374.52
1988-04-15,373.90
1988-04-18,375.11
1988-04-19,376.86
1988-04-20,374.24
1988-04-21,373.20
1988-04-22,374.04
1988-04-25,375.27
1988-04-26,377.84
1988-04-27,378.67
1988-04-28,378.77
1988-04-29,379.23
1988-05-02,379.74
1988-05-03,382.23
1988-05-04,381.62
1988-05-05,379.51
1988-05-06,379.42
1988-05-09,376.27
1988-05-10,375.43
1988-05-11,369.24
1988-05-12,370.23
1988-05-13,372.48
1988-05-16,373.35
1988-05-17,372.27
1988-05-18,366.99
1988-05-19,366.25
1988-05-20,366.03
1988-05-23,363.26
1988-05-24,365.16
1988-05-25,365.73
1988-05-26,367.29
1988-05-27,366.66
1988-05-30,.
1988-05-31,370.34
1988-06-01,374.81
1988-06-02,374.65
1988-06-03,376.86
1988-06-06,379.35
1988-06-07,379.32
1988-06-08,383.41
1988-06-09,384.60
1988-06-10,386.25
1988-06-13,386.81
1988-06-14,388.53
1988-06-15,389.08
1988-06-16,387.10
1988-06-17,386.92
1988-06-20,385.99
1988-06-21,387.75
1988-06-22,390.53
1988-06-23,391.03
1988-06-24,391.62
1988-06-27,389.00
1988-06-28,391.67
1988-06-29,391.66
1988-06-30,394.66
1988-07-01,394.69
1988-07-04,.
1988-07-05,396.11
1988-07-06,395.45
1988-07-07,395.43
1988-07-08,394.33
1988-07-11,394.15
1988-07-12,393.52
1988-07-13,393.56
1988-07-14,394.67
1988-07-15,394.59
1988-07-18,394.77
1988-07-19,391.28
1988-07-20,391.63
1988-07-21,388.86
1988-07-22,387.35
1988-07-25,387.12
1988-07-26,385.79
1988-07-27,383.32
1988-07-28,384.08
1988-07-29,387.33
1988-08-01,388.00
1988-08-02,387.80
1988-08-03,388.52
1988-08-04,388.86
1988-08-05,387.71
1988-08-08,387.66
1988-08-09,384.23
1988-08-10,378.51
1988-08-11,379.11
1988-08-12,378.95
1988-08-15,374.07
1988-08-16,375.66
1988-08-17,376.22
1988-08-18,377.22
1988-08-19,377.42
1988-08-22,373.73
1988-08-23,373.53
1988-08-24,376.03
1988-08-25,374.04
1988-08-26,374.43
1988-08-29,376.21
1988-08-30,376.49
1988-08-31,376.55
1988-09-01,372.96
1988-09-02,376.51
1988-09-05,.
1988-09-06,377.33
1988-09-07,377.96
1988-09-08,379.73
1988-09-09,381.60
1988-09-12,382.07
1988-09-13,382.38
1988-09-14,383.85
1988-09-15,382.70
1988-09-16,383.91
1988-09-19,383.44
1988-09-20,384.10
1988-09-21,384.91
1988-09-22,384.86
1988-09-23,384.97
1988-09-26,382.75
1988-09-27,382.22
1988-09-28,383.28
1988-09-29,386.05
1988-09-30,387.71
1988-10-03,384.48
1988-10-04,384.20
1988-10-05,384.52
1988-10-06,385.15
1988-10-07,385.67
1988-10-10,385.49
1988-10-11,385.28
1988-10-12,382.55
1988-10-13,383.46
1988-10-14,384.59
1988-10-17,385.01
1988-10-18,386.25
1988-10-19,385.76
1988-10-20,388.62
1988-10-21,388.59
1988-10-24,387.23
1988-10-25,386.12
1988-10-26,385.19
1988-10-27,381.77
1988-10-28,382.79
1988-10-31,382.46
1988-11-01,382.35
1988-11-02,381.78
1988-11-03,382.77
1988-11-04,381.02
1988-11-07,376.51
1988-11-08,378.84
1988-11-09,377.74
1988-11-10,378.40
1988-11-11,373.76
1988-11-14,372.36
1988-11-15,372.13
1988-11-16,367.79
1988-11-17,367.43
1988-11-18,367.58
1988-11-21,365.07
1988-11-22,365.36
1988-11-23,367.76
1988-11-24,.
1988-11-25,366.38
1988-11-28,366.09
1988-11-29,368.15
1988-11-30,371.45
1988-12-01,373.87
1988-12-02,373.91
1988-12-05,375.41
1988-12-06,377.00
1988-12-07,376.36
1988-12-08,375.22
1988-12-09,375.20
1988-12-12,374.20
1988-12-13,372.98
1988-12-14,372.77
1988-12-15,373.01
1988-12-16,375.80
1988-12-19,376.39
1988-12-20,376.05
1988-12-21,375.60
1988-12-22,376.50
1988-12-23,377.34
1988-12-26,.
1988-12-27,376.64
1988-12-28,376.76
1988-12-29,379.05
1988-12-30,381.38
1989-01-02,.
1989-01-03,378.56
1989-01-04,382.76
1989-01-05,383.79
1989-01-06,384.74
1989-01-09,385.28
1989-01-10,384.59
1989-01-11,385.31
1989-01-12,387.01
1989-01-13,387.09
1989-01-16,387.36
1989-01-17,386.05
1989-01-18,388.88
1989-01-19,391.08
1989-01-20,391.66
1989-01-23,389.99
1989-01-24,391.99
1989-01-25,394.03
1989-01-26,397.09
1989-01-27,397.96
1989-01-30,399.22
1989-01-31,401.30
1989-02-01,403.23
1989-02-02,405.16
1989-02-03,406.35
1989-02-06,406.00
1989-02-07,409.19
1989-02-08,407.97
1989-02-09,406.39
1989-02-10,402.37
1989-02-13,401.27
1989-02-14,402.02
1989-02-15,404.17
1989-02-16,405.70
1989-02-17,407.19
1989-02-20,.
1989-02-21,406.38
1989-02-22,402.49
1989-02-23,403.07
1989-02-24,399.96
1989-02-27,398.94
1989-02-28,399.71
1989-03-01,399.80
1989-03-02,402.53
1989-03-03,403.99
1989-03-06,406.26
1989-03-07,406.18
1989-03-08,406.40
1989-03-09,405.67
1989-03-10,405.90
1989-03-13,406.56
1989-03-14,406.01
1989-03-15,406.98
1989-03-16,409.51
1989-03-17,402.19
1989-03-20,398.50
1989-03-21,401.77
1989-03-22,400.57
1989-03-23,400.94
1989-03-24,.
1989-03-27,400.56
1989-03-28,402.60
1989-03-29,403.70
1989-03-30,404.56
1989-03-31,406.73
1989-04-03,407.65
1989-04-04,407.18
1989-04-05,408.30
1989-04-06,408.20
1989-04-07,410.71
1989-04-10,411.14
1989-04-11,413.54
1989-04-12,415.68
1989-04-13,413.86
1989-04-14,417.68
1989-04-17,417.76
1989-04-18,420.72
1989-04-19,421.91
1989-04-20,421.51
1989-04-21,423.76
1989-04-24,423.18
1989-04-25,422.71
1989-04-26,423.38
1989-04-27,426.18
1989-04-28,427.55
1989-05-01,427.47
1989-05-02,428.03
1989-05-03,428.84
1989-05-04,429.23
1989-05-05,430.74
1989-05-08,429.32
1989-05-09,428.97
1989-05-10,429.64
1989-05-11,430.63
1989-05-12,434.83
1989-05-15,436.21
1989-05-16,435.66
1989-05-17,438.52
1989-05-18,439.81
1989-05-19,442.05
1989-05-22,441.78
1989-05-23,440.15
1989-05-24,441.49
1989-05-25,442.89
1989-05-26,445.21
1989-05-29,.
1989-05-30,444.21
1989-05-31,446.17
1989-06-01,448.32
1989-06-02,451.63
1989-06-05,447.84
1989-06-06,447.96
1989-06-07,452.20
1989-06-08,453.99
1989-06-09,453.65
1989-06-12,453.39
1989-06-13,450.73
1989-06-14,450.64
1989-06-15,447.10
1989-06-16,447.21
1989-06-19,446.09
1989-06-20,444.58
1989-06-21,443.86
1989-06-22,445.33
1989-06-23,448.36
1989-06-26,447.29
1989-06-27,448.55
1989-06-28,444.90
1989-06-29,437.91
1989-06-30,435.29
1989-07-03,436.00
1989-07-04,.
1989-07-05,436.94
1989-07-06,439.57
1989-07-07,442.42
1989-07-10,442.69
1989-07-11,444.50
1989-07-12,446.81
1989-07-13,447.89
1989-07-14,448.90
1989-07-17,449.88
1989-07-18,447.86
1989-07-19,451.23
1989-07-20,449.24
1989-07-21,449.29
1989-07-24,445.98
1989-07-25,446.47
1989-07-26,449.12
1989-07-27,452.48
1989-07-28,452.82
1989-07-31,453.84
1989-08-01,453.29
1989-08-02,454.08
1989-08-03,456.93
1989-08-04,457.42
1989-08-07,461.73
1989-08-08,463.30
1989-08-09,462.41
1989-08-10,463.55
1989-08-11,462.48
1989-08-14,459.99
1989-08-15,460.91
1989-08-16,460.79
1989-08-17,460.83
1989-08-18,461.97
1989-08-21,458.33
1989-08-22,458.36
1989-08-23,461.68
1989-08-24,465.88
1989-08-25,466.75
1989-08-28,467.19
1989-08-29,466.57
1989-08-30,468.27
1989-08-31,469.33
1989-09-01,471.34
1989-09-04,.
1989-09-05,471.42
1989-09-06,469.25
1989-09-07,469.68
1989-09-08,471.31
1989-09-11,470.42
1989-09-12,471.86
1989-09-13,471.83
1989-09-14,468.78
1989-09-15,467.57
1989-09-18,466.89
1989-09-19,467.05
1989-09-20,466.72
1989-09-21,467.00
1989-09-22,468.07
1989-09-25,466.71
1989-09-26,467.84
1989-09-27,467.77
1989-09-28,471.14
1989-09-29,472.92
1989-10-02,475.19
1989-10-03,477.28
1989-10-04,479.32
1989-10-05,480.66
1989-10-06,483.64
1989-10-09,485.73
1989-10-10,484.14
1989-10-11,482.16
1989-10-12,482.19
1989-10-13,467.29
1989-10-16,460.98
1989-10-17,459.93
1989-10-18,463.28
1989-10-19,470.80
1989-10-20,470.67
1989-10-23,467.22
1989-10-24,461.70
1989-10-25,462.89
1989-10-26,458.15
1989-10-27,452.76
1989-10-30,451.37
1989-10-31,455.63
1989-11-01,456.64
1989-11-02,453.14
1989-11-03,452.97
1989-11-06,448.02
1989-11-07,449.40
1989-11-08,454.05
1989-11-09,454.07
1989-11-10,456.19
1989-11-13,455.94
1989-11-14,454.03
1989-11-15,455.84
1989-11-16,455.28
1989-11-17,456.72
1989-11-20,455.71
1989-11-21,454.14
1989-11-22,455.14
1989-11-23,.
1989-11-24,456.63
1989-11-27,456.17
1989-11-28,456.66
1989-11-29,455.81
1989-11-30,456.09
1989-12-01,457.10
1989-12-04,458.28
1989-12-05,458.55
1989-12-06,456.67
1989-12-07,456.31
1989-12-08,456.22
1989-12-11,452.42
1989-12-12,450.43
1989-12-13,451.14
1989-12-14,447.48
1989-12-15,443.84
1989-12-18,436.03
1989-12-19,434.35
1989-12-20,436.94
1989-12-21,441.09
1989-12-22,444.57
1989-12-25,.
1989-12-26,445.26
1989-12-27,448.81
1989-12-28,449.98
1989-12-29,454.82
1990-01-01,.
1990-01-02,459.33
1990-01-03,460.90
1990-01-04,459.39
1990-01-05,458.22
1990-01-08,458.71
1990-01-09,456.77
1990-01-10,450.70
1990-01-11,448.86
1990-01-12,439.72
1990-01-15,436.64
1990-01-16,440.16
1990-01-17,438.68
1990-01-18,437.52
1990-01-19,440.88
1990-01-22,431.94
1990-01-23,430.42
1990-01-24,425.66
1990-01-25,425.24
1990-01-26,421.33
1990-01-29,418.11
1990-01-30,410.72
1990-01-31,415.81
1990-02-01,417.76
1990-02-02,422.21
1990-02-05,424.73
1990-02-06,423.99
1990-02-07,426.79
1990-02-08,427.32
1990-02-09,428.84
1990-02-12,426.38
1990-02-13,425.75
1990-02-14,426.56
1990-02-15,429.61
1990-02-16,429.01
1990-02-19,.
1990-02-20,423.83
1990-02-21,421.52
1990-02-22,422.75
1990-02-23,419.52
1990-02-26,420.95
1990-02-27,422.61
1990-02-28,425.83
1990-03-01,427.21
1990-03-02,431.02
1990-03-05,430.15
1990-03-06,432.33
1990-03-07,432.47
1990-03-08,436.50
1990-03-09,436.76
1990-03-12,436.56
1990-03-13,434.58
1990-03-14,436.15
1990-03-15,438.06
1990-03-16,442.16
1990-03-19,442.91
1990-03-20,440.08
1990-03-21,439.30
1990-03-22,434.51
1990-03-23,437.25
1990-03-26,438.84
1990-03-27,439.50
1990-03-28,436.69
1990-03-29,435.42
1990-03-30,435.54
1990-04-02,433.18
1990-04-03,437.65
1990-04-04,435.42
1990-04-05,433.42
1990-04-06,430.90
1990-04-09,430.18
1990-04-10,431.90
1990-04-11,433.53
1990-04-12,436.31
1990-04-13,.
1990-04-16,436.70
1990-04-17,435.42
1990-04-18,431.52
1990-04-19,429.00
1990-04-20,425.79
1990-04-23,420.08
1990-04-24,419.19
1990-04-25,420.56
1990-04-26,421.06
1990-04-27,417.98
1990-04-30,420.07
1990-05-01,421.85
1990-05-02,423.58
1990-05-03,425.44
1990-05-04,428.61
1990-05-07,431.23
1990-05-08,431.84
1990-05-09,431.34
1990-05-10,433.20
1990-05-11,438.10
1990-05-14,441.61
1990-05-15,442.50
1990-05-16,442.93
1990-05-17,445.74
1990-05-18,448.31
1990-05-21,452.89
1990-05-22,453.89
1990-05-23,456.87
1990-05-24,458.29
1990-05-25,453.69
1990-05-28,.
1990-05-29,457.51
1990-05-30,458.77
1990-05-31,458.97
1990-06-01,462.13
1990-06-04,465.61
1990-06-05,464.61
1990-06-06,464.96
1990-06-07,464.09
1990-06-08,460.87
1990-06-11,462.79
1990-06-12,466.56
1990-06-13,468.86
1990-06-14,467.10
1990-06-15,467.55
1990-06-18,460.79
1990-06-19,460.53
1990-06-20,460.80
1990-06-21,461.27
1990-06-22,459.33
1990-06-25,455.64
1990-06-26,455.38
1990-06-27,456.89
1990-06-28,460.38
1990-06-29,462.29
1990-07-02,462.04
1990-07-03,461.76
1990-07-04,.
1990-07-05,459.19
1990-07-06,460.53
1990-07-09,461.68
1990-07-10,460.97
1990-07-11,463.90
1990-07-12,467.17
1990-07-13,468.44
1990-07-16,469.60
1990-07-17,464.48
1990-07-18,460.82
1990-07-19,458.17
1990-07-20,455.27
1990-07-23,444.64
1990-07-24,442.56
1990-07-25,445.45
1990-07-26,445.43
1990-07-27,442.59
1990-07-30,439.38
1990-07-31,438.24
1990-08-01,435.91
1990-08-02,428.89
1990-08-03,417.46
1990-08-06,400.04
1990-08-07,402.08
1990-08-08,407.73
1990-08-09,412.98
1990-08-10,408.03
1990-08-13,408.30
1990-08-14,410.33
1990-08-15,411.45
1990-08-16,402.27
1990-08-17,393.49
1990-08-20,388.59
1990-08-21,379.68
1990-08-22,374.84
1990-08-23,360.22
1990-08-24,367.33
1990-08-27,381.27
1990-08-28,382.86
1990-08-29,381.78
1990-08-30,378.68
1990-08-31,381.21
1990-09-03,.
1990-09-04,381.67
1990-09-05,382.44
1990-09-06,378.78
1990-09-07,380.38
1990-09-10,381.73
1990-09-11,379.49
1990-09-12,380.32
1990-09-13,376.18
1990-09-14,374.42
1990-09-17,374.11
1990-09-18,372.21
1990-09-19,371.68
1990-09-20,364.43
1990-09-21,362.25
1990-09-24,352.16
1990-09-25,354.78
1990-09-26,350.03
1990-09-27,341.19
1990-09-28,344.51
1990-10-01,354.65
1990-10-02,356.39
1990-10-03,351.45
1990-10-04,349.89
1990-10-05,347.36
1990-10-08,348.14
1990-10-09,339.11
1990-10-10,333.25
1990-10-11,325.61
1990-10-12,327.55
1990-10-15,329.54
1990-10-16,325.44
1990-10-17,326.78
1990-10-18,334.03
1990-10-19,337.36
1990-10-22,341.12
1990-10-23,341.09
1990-10-24,340.98
1990-10-25,339.74
1990-10-26,334.36
1990-10-29,330.80
1990-10-30,329.83
1990-10-31,329.84
1990-11-01,330.60
1990-11-02,336.45
1990-11-05,340.76
1990-11-06,340.53
1990-11-07,336.80
1990-11-08,336.37
1990-11-09,341.95
1990-11-12,351.46
1990-11-13,352.87
1990-11-14,356.87
1990-11-15,354.46
1990-11-16,350.85
1990-11-19,352.73
1990-11-20,348.29
1990-11-21,348.77
1990-11-22,.
1990-11-23,349.04
1990-11-26,348.86
1990-11-27,354.05
1990-11-28,355.06
1990-11-29,355.75
1990-11-30,359.06
1990-12-03,361.32
1990-12-04,364.11
1990-12-05,370.87
1990-12-06,372.29
1990-12-07,371.54
1990-12-10,371.47
1990-12-11,367.99
1990-12-12,370.42
1990-12-13,371.50
1990-12-14,368.83
1990-12-17,365.72
1990-12-18,370.17
1990-12-19,371.22
1990-12-20,372.30
1990-12-21,373.60
1990-12-24,372.41
1990-12-25,.
1990-12-26,372.40
1990-12-27,371.05
1990-12-28,371.20
1990-12-31,373.84
1991-01-01,.
1991-01-02,372.19
1991-01-03,367.51
1991-01-04,367.24
1991-01-07,360.24
1991-01-08,359.00
1991-01-09,357.45
1991-01-10,361.92
1991-01-11,361.80
1991-01-14,355.75
1991-01-15,357.30
1991-01-16,365.20
1991-01-17,375.81
1991-01-18,376.99
1991-01-21,379.70
1991-01-22,379.03
1991-01-23,383.91
1991-01-24,391.33
1991-01-25,394.28
1991-01-28,396.80
1991-01-29,400.61
1991-01-30,408.53
1991-01-31,414.20
1991-02-01,417.69
1991-02-04,424.80
1991-02-05,432.20
1991-02-06,439.24
1991-02-07,435.01
1991-02-08,436.80
1991-02-11,444.10
1991-02-12,443.98
1991-02-13,447.97
1991-02-14,444.31
1991-02-15,448.71
1991-02-18,.
1991-02-19,450.32
1991-02-20,446.02
1991-02-21,446.38
1991-02-22,448.95
1991-02-25,451.09
1991-02-26,447.71
1991-02-27,450.82
1991-02-28,453.05
1991-03-01,456.73
1991-03-04,461.13
1991-03-05,473.05
1991-03-06,473.80
1991-03-07,475.74
1991-03-08,475.11
1991-03-11,467.15
1991-03-12,461.40
1991-03-13,468.18
1991-03-14,467.79
1991-03-15,466.29
1991-03-18,466.27
1991-03-19,462.81
1991-03-20,466.09
1991-03-21,464.60
1991-03-22,464.15
1991-03-25,468.49
1991-03-26,478.57
1991-03-27,482.37
1991-03-28,482.30
1991-03-29,.
1991-04-01,480.86
1991-04-02,491.20
1991-04-03,495.05
1991-04-04,497.57
1991-04-05,495.79
1991-04-08,495.65
1991-04-09,492.46
1991-04-10,490.76
1991-04-11,499.31
1991-04-12,501.62
1991-04-15,500.84
1991-04-16,506.75
1991-04-17,511.31
1991-04-18,506.62
1991-04-19,501.19
1991-04-22,494.38
1991-04-23,496.08
1991-04-24,498.45
1991-04-25,496.03
1991-04-26,494.64
1991-04-29,487.74
1991-04-30,484.72
1991-05-01,487.85
1991-05-02,491.13
1991-05-03,492.10
1991-05-06,491.48
1991-05-07,491.51
1991-05-08,492.51
1991-05-09,497.81
1991-05-10,493.42
1991-05-13,493.93
1991-05-14,488.79
1991-05-15,478.08
1991-05-16,481.77
1991-05-17,481.38
1991-05-20,480.10
1991-05-21,483.60
1991-05-22,487.29
1991-05-23,489.60
1991-05-24,492.67
1991-05-27,.
1991-05-28,497.17
1991-05-29,499.05
1991-05-30,503.19
1991-05-31,506.11
1991-06-03,507.10
1991-06-04,507.25
1991-06-05,505.20
1991-06-06,502.94
1991-06-07,498.54
1991-06-10,495.85
1991-06-11,496.62
1991-06-12,491.05
1991-06-13,491.14
1991-06-14,495.07
1991-06-17,494.32
1991-06-18,491.59
1991-06-19,485.36
1991-06-20,485.88
1991-06-21,485.82
1991-06-24,475.23
1991-06-25,473.30
1991-06-26,473.08
1991-06-27,476.24
1991-06-28,475.92
1991-07-01,481.31
1991-07-02,478.78
1991-07-03,474.32
1991-07-04,.
1991-07-05,474.05
1991-07-08,479.51
1991-07-09,483.64
1991-07-10,487.17
1991-07-11,488.37
1991-07-12,492.71
1991-07-15,496.19
1991-07-16,493.60
1991-07-17,493.42
1991-07-18,496.80
1991-07-19,497.55
1991-07-22,494.99
1991-07-23,489.65
1991-07-24,487.42
1991-07-25,490.28
1991-07-26,492.69
1991-07-29,493.35
1991-07-30,498.27
1991-07-31,502.04
1991-08-01,504.15
1991-08-02,505.67
1991-08-05,502.61
1991-08-06,505.20
1991-08-07,507.46
1991-08-08,509.39
1991-08-09,508.31
1991-08-12,510.00
1991-08-13,514.40
1991-08-14,517.68
1991-08-15,515.67
1991-08-16,512.47
1991-08-19,497.64
1991-08-20,502.05
1991-08-21,517.97
1991-08-22,518.30
1991-08-23,521.06
1991-08-26,521.38
1991-08-27,521.75
1991-08-28,526.29
1991-08-29,526.39
1991-08-30,525.68
1991-09-02,.
1991-09-03,520.91
1991-09-04,517.92
1991-09-05,516.93
1991-09-06,516.94
1991-09-09,518.07
1991-09-10,511.28
1991-09-11,514.76
1991-09-12,521.13
1991-09-13,516.71
1991-09-16,515.68
1991-09-17,515.17
1991-09-18,518.55
1991-09-19,522.67
1991-09-20,527.19
1991-09-23,524.69
1991-09-24,526.47
1991-09-25,527.82
1991-09-26,526.94
1991-09-27,524.48
1991-09-30,526.88
1991-10-01,528.51
1991-10-02,526.33
1991-10-03,520.51
1991-10-04,520.40
1991-10-07,516.20
1991-10-08,517.25
1991-10-09,513.81
1991-10-10,515.94
1991-10-11,519.05
1991-10-14,525.66
1991-10-15,534.11
1991-10-16,540.94
1991-10-17,536.27
1991-10-18,538.90
1991-10-21,536.96
1991-10-22,537.14
1991-10-23,535.17
1991-10-24,528.75
1991-10-25,525.13
1991-10-28,529.41
1991-10-29,534.51
1991-10-30,541.32
1991-10-31,542.98
1991-11-01,540.93
1991-11-04,537.50
1991-11-05,538.82
1991-11-06,539.48
1991-11-07,545.28
1991-11-08,548.08
1991-11-11,550.71
1991-11-12,555.68
1991-11-13,556.17
1991-11-14,554.84
1991-11-15,531.28
1991-11-18,534.73
1991-11-19,523.47
1991-11-20,526.12
1991-11-21,530.33
1991-11-22,526.46
1991-11-25,522.88
1991-11-26,522.23
1991-11-27,522.78
1991-11-28,.
1991-11-29,523.90
1991-12-02,530.91
1991-12-03,533.34
1991-12-04,535.28
1991-12-05,534.03
1991-12-06,536.30
1991-12-09,535.35
1991-12-10,534.23
1991-12-11,531.64
1991-12-12,536.02
1991-12-13,540.90
1991-12-16,543.73
1991-12-17,539.70
1991-12-18,539.84
1991-12-19,534.53
1991-12-20,535.76
1991-12-23,543.90
1991-12-24,549.56
1991-12-25,.
1991-12-26,559.30
1991-12-27,565.71
1991-12-30,579.75
1991-12-31,586.34
1992-01-01,.
1992-01-02,586.45
1992-01-03,592.65
1992-01-06,597.90
1992-01-07,602.29
1992-01-08,610.32
1992-01-09,619.80
1992-01-10,615.70
1992-01-13,617.63
1992-01-14,625.75
1992-01-15,630.82
1992-01-16,627.34
1992-01-17,626.85
1992-01-20,619.38
1992-01-21,604.87
1992-01-22,620.68
1992-01-23,622.86
1992-01-24,624.68
1992-01-27,621.00
1992-01-28,621.29
1992-01-29,616.31
1992-01-30,621.37
1992-01-31,620.21
1992-02-03,623.43
1992-02-04,631.00
1992-02-05,636.97
1992-02-06,637.67
1992-02-07,634.95
1992-02-10,634.13
1992-02-11,633.37
1992-02-12,644.92
1992-02-13,639.10
1992-02-14,636.43
1992-02-17,.
1992-02-18,626.41
1992-02-19,622.41
1992-02-20,632.23
1992-02-21,629.75
1992-02-24,624.93
1992-02-25,621.40
1992-02-26,632.40
1992-02-27,633.95
1992-02-28,633.47
1992-03-02,635.47
1992-03-03,634.25
1992-03-04,630.29
1992-03-05,621.97
1992-03-06,615.95
1992-03-09,615.82
1992-03-10,623.46
1992-03-11,617.14
1992-03-12,615.92
1992-03-13,618.62
1992-03-16,617.94
1992-03-17,623.27
1992-03-18,624.94
1992-03-19,625.96
1992-03-20,624.28
1992-03-23,621.83
1992-03-24,618.68
1992-03-25,619.48
1992-03-26,615.40
1992-03-27,604.67
1992-03-30,602.07
1992-03-31,603.77
1992-04-01,602.09
1992-04-02,593.82
1992-04-03,590.01
1992-04-06,596.29
1992-04-07,581.61
1992-04-08,573.68
1992-04-09,586.75
1992-04-10,584.24
1992-04-13,588.15
1992-04-14,594.81
1992-04-15,600.03
1992-04-16,591.81
1992-04-17,.
1992-04-20,577.20
1992-04-21,575.05
1992-04-22,578.23
1992-04-23,576.05
1992-04-24,572.89
1992-04-27,566.94
1992-04-28,560.33
1992-04-29,569.94
1992-04-30,578.68
1992-05-01,578.14
1992-05-04,583.54
1992-05-05,588.07
1992-05-06,589.36
1992-05-07,587.16
1992-05-08,585.76
1992-05-11,587.13
1992-05-12,583.96
1992-05-13,582.38
1992-05-14,576.46
1992-05-15,574.43
1992-05-18,576.53
1992-05-19,578.05
1992-05-20,580.29
1992-05-21,579.10
1992-05-22,580.30
1992-05-25,.
1992-05-26,575.65
1992-05-27,577.35
1992-05-28,580.49
1992-05-29,585.31
1992-06-01,588.37
1992-06-02,589.18
1992-06-03,589.93
1992-06-04,588.26
1992-06-05,585.43
1992-06-08,582.01
1992-06-09,573.80
1992-06-10,569.71
